Fold,scenario_id,group,w_idx,p_idx,k_idx
8,1251,out_of_sample,10,0,1
8,1253,out_of_sample,10,0,3
8,1255,out_of_sample,10,1,0
8,1256,out_of_sample,10,1,1
8,1257,out_of_sample,10,1,2
8,1259,out_of_sample,10,1,4
8,1260,out_of_sample,10,2,0
8,1261,out_of_sample,10,2,1
8,1262,out_of_sample,10,2,2
8,1263,out_of_sample,10,2,3
8,1264,out_of_sample,10,2,4
8,1265,out_of_sample,10,3,0
8,1266,out_of_sample,10,3,1
8,1269,out_of_sample,10,3,4
8,1270,out_of_sample,10,4,0
8,1275,out_of_sample,10,5,0
8,1276,out_of_sample,10,5,1
8,1278,out_of_sample,10,5,3
8,1282,out_of_sample,10,6,2
8,1283,out_of_sample,10,6,3
8,1284,out_of_sample,10,6,4
8,1285,out_of_sample,10,7,0
8,1287,out_of_sample,10,7,2
8,1288,out_of_sample,10,7,3
8,1289,out_of_sample,10,7,4
8,1290,out_of_sample,10,8,0
8,1293,out_of_sample,10,8,3
8,1294,out_of_sample,10,8,4
8,1296,out_of_sample,10,9,1
8,1298,out_of_sample,10,9,3
8,1301,out_of_sample,10,10,1
8,1302,out_of_sample,10,10,2
8,1304,out_of_sample,10,10,4
8,1308,out_of_sample,10,11,3
8,1309,out_of_sample,10,11,4
8,1310,out_of_sample,10,12,0
8,1311,out_of_sample,10,12,1
8,1314,out_of_sample,10,12,4
8,1315,out_of_sample,10,13,0
8,1318,out_of_sample,10,13,3
8,1319,out_of_sample,10,13,4
8,1320,out_of_sample,10,14,0
8,1321,out_of_sample,10,14,1
8,1323,out_of_sample,10,14,3
8,1326,out_of_sample,10,15,1
8,1327,out_of_sample,10,15,2
8,1334,out_of_sample,10,16,4
8,1339,out_of_sample,10,17,4
8,1340,out_of_sample,10,18,0
8,1344,out_of_sample,10,18,4
8,1345,out_of_sample,10,19,0
8,1346,out_of_sample,10,19,1
8,1349,out_of_sample,10,19,4
8,1351,out_of_sample,10,20,1
8,1354,out_of_sample,10,20,4
8,1355,out_of_sample,10,21,0
8,1357,out_of_sample,10,21,2
8,1359,out_of_sample,10,21,4
8,1361,out_of_sample,10,22,1
8,1364,out_of_sample,10,22,4
8,1365,out_of_sample,10,23,0
8,1368,out_of_sample,10,23,3
8,1369,out_of_sample,10,23,4
8,1371,out_of_sample,10,24,1
8,1372,out_of_sample,10,24,2
8,1375,out_of_sample,11,0,0
8,1376,out_of_sample,11,0,1
8,1381,out_of_sample,11,1,1
8,1382,out_of_sample,11,1,2
8,1385,out_of_sample,11,2,0
8,1390,out_of_sample,11,3,0
8,1395,out_of_sample,11,4,0
8,1398,out_of_sample,11,4,3
8,1400,out_of_sample,11,5,0
8,1401,out_of_sample,11,5,1
8,1402,out_of_sample,11,5,2
8,1403,out_of_sample,11,5,3
8,1404,out_of_sample,11,5,4
8,1405,out_of_sample,11,6,0
8,1407,out_of_sample,11,6,2
8,1411,out_of_sample,11,7,1
8,1416,out_of_sample,11,8,1
8,1417,out_of_sample,11,8,2
8,1418,out_of_sample,11,8,3
8,1419,out_of_sample,11,8,4
8,1420,out_of_sample,11,9,0
8,1421,out_of_sample,11,9,1
8,1428,out_of_sample,11,10,3
8,1430,out_of_sample,11,11,0
8,1432,out_of_sample,11,11,2
8,1434,out_of_sample,11,11,4
8,1435,out_of_sample,11,12,0
8,1436,out_of_sample,11,12,1
8,1437,out_of_sample,11,12,2
8,1444,out_of_sample,11,13,4
8,1446,out_of_sample,11,14,1
8,1450,out_of_sample,11,15,0
8,1451,out_of_sample,11,15,1
8,1453,out_of_sample,11,15,3
8,1454,out_of_sample,11,15,4
8,1455,out_of_sample,11,16,0
8,1457,out_of_sample,11,16,2
8,1461,out_of_sample,11,17,1
8,1463,out_of_sample,11,17,3
8,1464,out_of_sample,11,17,4
8,1465,out_of_sample,11,18,0
8,1466,out_of_sample,11,18,1
8,1469,out_of_sample,11,18,4
8,1473,out_of_sample,11,19,3
8,1476,out_of_sample,11,20,1
8,1480,out_of_sample,11,21,0
8,1481,out_of_sample,11,21,1
8,1483,out_of_sample,11,21,3
8,1486,out_of_sample,11,22,1
8,1492,out_of_sample,11,23,2
8,1494,out_of_sample,11,23,4
8,1496,out_of_sample,11,24,1
8,1498,out_of_sample,11,24,3
8,1504,out_of_sample,12,0,4
8,1506,out_of_sample,12,1,1
8,1509,out_of_sample,12,1,4
8,1515,out_of_sample,12,3,0
8,1517,out_of_sample,12,3,2
8,1518,out_of_sample,12,3,3
8,1519,out_of_sample,12,3,4
8,1520,out_of_sample,12,4,0
8,1521,out_of_sample,12,4,1
8,1522,out_of_sample,12,4,2
8,1523,out_of_sample,12,4,3
8,1524,out_of_sample,12,4,4
8,1526,out_of_sample,12,5,1
8,1527,out_of_sample,12,5,2
8,1530,out_of_sample,12,6,0
8,1532,out_of_sample,12,6,2
8,1537,out_of_sample,12,7,2
8,1539,out_of_sample,12,7,4
8,1540,out_of_sample,12,8,0
8,1541,out_of_sample,12,8,1
8,1542,out_of_sample,12,8,2
8,1544,out_of_sample,12,8,4
8,1545,out_of_sample,12,9,0
8,1548,out_of_sample,12,9,3
8,1549,out_of_sample,12,9,4
8,1553,out_of_sample,12,10,3
8,1556,out_of_sample,12,11,1
8,1560,out_of_sample,12,12,0
8,1562,out_of_sample,12,12,2
8,1565,out_of_sample,12,13,0
8,1569,out_of_sample,12,13,4
8,1570,out_of_sample,12,14,0
8,1571,out_of_sample,12,14,1
8,1572,out_of_sample,12,14,2
8,1574,out_of_sample,12,14,4
8,1575,out_of_sample,12,15,0
8,1578,out_of_sample,12,15,3
8,1581,out_of_sample,12,16,1
8,1586,out_of_sample,12,17,1
8,1589,out_of_sample,12,17,4
8,1594,out_of_sample,12,18,4
8,1595,out_of_sample,12,19,0
8,1596,out_of_sample,12,19,1
8,1597,out_of_sample,12,19,2
8,1599,out_of_sample,12,19,4
8,1600,out_of_sample,12,20,0
8,1601,out_of_sample,12,20,1
8,1603,out_of_sample,12,20,3
8,1606,out_of_sample,12,21,1
8,1607,out_of_sample,12,21,2
8,1617,out_of_sample,12,23,2
8,1623,out_of_sample,12,24,3
8,1624,out_of_sample,12,24,4
8,1628,out_of_sample,13,0,3
8,1632,out_of_sample,13,1,2
8,1637,out_of_sample,13,2,2
8,1641,out_of_sample,13,3,1
8,1644,out_of_sample,13,3,4
8,1649,out_of_sample,13,4,4
8,1650,out_of_sample,13,5,0
8,1652,out_of_sample,13,5,2
8,1655,out_of_sample,13,6,0
8,1656,out_of_sample,13,6,1
8,1657,out_of_sample,13,6,2
8,1659,out_of_sample,13,6,4
8,1661,out_of_sample,13,7,1
8,1664,out_of_sample,13,7,4
8,1665,out_of_sample,13,8,0
8,1667,out_of_sample,13,8,2
8,1668,out_of_sample,13,8,3
8,1669,out_of_sample,13,8,4
8,1671,out_of_sample,13,9,1
8,1672,out_of_sample,13,9,2
8,1673,out_of_sample,13,9,3
8,1674,out_of_sample,13,9,4
8,1676,out_of_sample,13,10,1
8,1678,out_of_sample,13,10,3
8,1679,out_of_sample,13,10,4
8,1680,out_of_sample,13,11,0
8,1682,out_of_sample,13,11,2
8,1683,out_of_sample,13,11,3
8,1687,out_of_sample,13,12,2
8,1689,out_of_sample,13,12,4
8,1690,out_of_sample,13,13,0
8,1691,out_of_sample,13,13,1
8,1692,out_of_sample,13,13,2
8,1693,out_of_sample,13,13,3
8,1694,out_of_sample,13,13,4
8,1695,out_of_sample,13,14,0
8,1697,out_of_sample,13,14,2
8,1698,out_of_sample,13,14,3
8,1700,out_of_sample,13,15,0
8,1703,out_of_sample,13,15,3
8,1705,out_of_sample,13,16,0
8,1707,out_of_sample,13,16,2
8,1709,out_of_sample,13,16,4
8,1710,out_of_sample,13,17,0
8,1711,out_of_sample,13,17,1
8,1713,out_of_sample,13,17,3
8,1715,out_of_sample,13,18,0
8,1716,out_of_sample,13,18,1
8,1719,out_of_sample,13,18,4
8,1720,out_of_sample,13,19,0
8,1723,out_of_sample,13,19,3
8,1724,out_of_sample,13,19,4
8,1729,out_of_sample,13,20,4
8,1731,out_of_sample,13,21,1
8,1732,out_of_sample,13,21,2
8,1733,out_of_sample,13,21,3
8,1735,out_of_sample,13,22,0
8,1736,out_of_sample,13,22,1
8,1746,out_of_sample,13,24,1
8,1748,out_of_sample,13,24,3
8,1749,out_of_sample,13,24,4
8,1750,out_of_sample,14,0,0
8,1752,out_of_sample,14,0,2
8,1753,out_of_sample,14,0,3
8,1756,out_of_sample,14,1,1
8,1758,out_of_sample,14,1,3
8,1759,out_of_sample,14,1,4
8,1760,out_of_sample,14,2,0
8,1762,out_of_sample,14,2,2
8,1764,out_of_sample,14,2,4
8,1768,out_of_sample,14,3,3
8,1769,out_of_sample,14,3,4
8,1770,out_of_sample,14,4,0
8,1776,out_of_sample,14,5,1
8,1777,out_of_sample,14,5,2
8,1778,out_of_sample,14,5,3
8,1780,out_of_sample,14,6,0
8,1784,out_of_sample,14,6,4
8,1790,out_of_sample,14,8,0
8,1791,out_of_sample,14,8,1
8,1792,out_of_sample,14,8,2
8,1793,out_of_sample,14,8,3
8,1798,out_of_sample,14,9,3
8,1799,out_of_sample,14,9,4
8,1800,out_of_sample,14,10,0
8,1804,out_of_sample,14,10,4
8,1805,out_of_sample,14,11,0
8,1806,out_of_sample,14,11,1
8,1807,out_of_sample,14,11,2
8,1808,out_of_sample,14,11,3
8,1810,out_of_sample,14,12,0
8,1811,out_of_sample,14,12,1
8,1812,out_of_sample,14,12,2
8,1813,out_of_sample,14,12,3
8,1820,out_of_sample,14,14,0
8,1821,out_of_sample,14,14,1
8,1826,out_of_sample,14,15,1
8,1830,out_of_sample,14,16,0
8,1833,out_of_sample,14,16,3
8,1838,out_of_sample,14,17,3
8,1840,out_of_sample,14,18,0
8,1842,out_of_sample,14,18,2
8,1844,out_of_sample,14,18,4
8,1845,out_of_sample,14,19,0
8,1849,out_of_sample,14,19,4
8,1852,out_of_sample,14,20,2
8,1855,out_of_sample,14,21,0
8,1858,out_of_sample,14,21,3
8,1862,out_of_sample,14,22,2
8,1865,out_of_sample,14,23,0
8,1866,out_of_sample,14,23,1
8,1867,out_of_sample,14,23,2
8,1870,out_of_sample,14,24,0
8,1874,out_of_sample,14,24,4
8,1875,out_of_sample,15,0,0
8,1876,out_of_sample,15,0,1
8,1879,out_of_sample,15,0,4
8,1880,out_of_sample,15,1,0
8,1881,out_of_sample,15,1,1
8,1882,out_of_sample,15,1,2
8,1885,out_of_sample,15,2,0
8,1887,out_of_sample,15,2,2
8,1890,out_of_sample,15,3,0
8,1892,out_of_sample,15,3,2
8,1894,out_of_sample,15,3,4
8,1897,out_of_sample,15,4,2
8,1899,out_of_sample,15,4,4
8,1901,out_of_sample,15,5,1
8,1902,out_of_sample,15,5,2
8,1903,out_of_sample,15,5,3
8,1905,out_of_sample,15,6,0
8,1906,out_of_sample,15,6,1
8,1908,out_of_sample,15,6,3
8,1909,out_of_sample,15,6,4
8,1910,out_of_sample,15,7,0
8,1911,out_of_sample,15,7,1
8,1912,out_of_sample,15,7,2
8,1913,out_of_sample,15,7,3
8,1914,out_of_sample,15,7,4
8,1915,out_of_sample,15,8,0
8,1920,out_of_sample,15,9,0
8,1922,out_of_sample,15,9,2
8,1923,out_of_sample,15,9,3
8,1925,out_of_sample,15,10,0
8,1929,out_of_sample,15,10,4
8,1937,out_of_sample,15,12,2
8,1939,out_of_sample,15,12,4
8,1941,out_of_sample,15,13,1
8,1942,out_of_sample,15,13,2
8,1945,out_of_sample,15,14,0
8,1946,out_of_sample,15,14,1
8,1948,out_of_sample,15,14,3
8,1950,out_of_sample,15,15,0
8,1951,out_of_sample,15,15,1
8,1952,out_of_sample,15,15,2
8,1956,out_of_sample,15,16,1
8,1958,out_of_sample,15,16,3
8,1959,out_of_sample,15,16,4
8,1960,out_of_sample,15,17,0
8,1964,out_of_sample,15,17,4
8,1965,out_of_sample,15,18,0
8,1966,out_of_sample,15,18,1
8,1968,out_of_sample,15,18,3
8,1969,out_of_sample,15,18,4
8,1977,out_of_sample,15,20,2
8,1978,out_of_sample,15,20,3
8,1979,out_of_sample,15,20,4
8,1980,out_of_sample,15,21,0
8,1981,out_of_sample,15,21,1
8,1982,out_of_sample,15,21,2
8,1985,out_of_sample,15,22,0
8,1986,out_of_sample,15,22,1
8,1988,out_of_sample,15,22,3
8,1989,out_of_sample,15,22,4
8,1992,out_of_sample,15,23,2
8,1994,out_of_sample,15,23,4
8,1997,out_of_sample,15,24,2
8,2000,out_of_sample,16,0,0
8,2004,out_of_sample,16,0,4
8,2005,out_of_sample,16,1,0
8,2007,out_of_sample,16,1,2
8,2008,out_of_sample,16,1,3
8,2009,out_of_sample,16,1,4
8,2010,out_of_sample,16,2,0
8,2013,out_of_sample,16,2,3
8,2016,out_of_sample,16,3,1
8,2020,out_of_sample,16,4,0
8,2023,out_of_sample,16,4,3
8,2024,out_of_sample,16,4,4
8,2029,out_of_sample,16,5,4
8,2032,out_of_sample,16,6,2
8,2034,out_of_sample,16,6,4
8,2038,out_of_sample,16,7,3
8,2041,out_of_sample,16,8,1
8,2047,out_of_sample,16,9,2
8,2048,out_of_sample,16,9,3
8,2049,out_of_sample,16,9,4
8,2050,out_of_sample,16,10,0
8,2054,out_of_sample,16,10,4
8,2055,out_of_sample,16,11,0
8,2057,out_of_sample,16,11,2
8,2061,out_of_sample,16,12,1
8,2068,out_of_sample,16,13,3
8,2072,out_of_sample,16,14,2
8,2075,out_of_sample,16,15,0
8,2076,out_of_sample,16,15,1
8,2077,out_of_sample,16,15,2
8,2081,out_of_sample,16,16,1
8,2082,out_of_sample,16,16,2
8,2087,out_of_sample,16,17,2
8,2090,out_of_sample,16,18,0
8,2091,out_of_sample,16,18,1
8,2092,out_of_sample,16,18,2
8,2093,out_of_sample,16,18,3
8,2095,out_of_sample,16,19,0
8,2099,out_of_sample,16,19,4
8,2101,out_of_sample,16,20,1
8,2103,out_of_sample,16,20,3
8,2110,out_of_sample,16,22,0
8,2111,out_of_sample,16,22,1
8,2113,out_of_sample,16,22,3
8,2119,out_of_sample,16,23,4
8,2121,out_of_sample,16,24,1
8,2125,out_of_sample,17,0,0
8,2127,out_of_sample,17,0,2
8,2131,out_of_sample,17,1,1
8,2134,out_of_sample,17,1,4
8,2135,out_of_sample,17,2,0
8,2139,out_of_sample,17,2,4
8,2140,out_of_sample,17,3,0
8,2141,out_of_sample,17,3,1
8,2142,out_of_sample,17,3,2
8,2143,out_of_sample,17,3,3
8,2144,out_of_sample,17,3,4
8,2145,out_of_sample,17,4,0
8,2146,out_of_sample,17,4,1
8,2147,out_of_sample,17,4,2
8,2149,out_of_sample,17,4,4
8,2150,out_of_sample,17,5,0
8,2151,out_of_sample,17,5,1
8,2152,out_of_sample,17,5,2
8,2153,out_of_sample,17,5,3
8,2156,out_of_sample,17,6,1
8,2157,out_of_sample,17,6,2
8,2163,out_of_sample,17,7,3
8,2166,out_of_sample,17,8,1
8,2168,out_of_sample,17,8,3
8,2171,out_of_sample,17,9,1
8,2178,out_of_sample,17,10,3
8,2180,out_of_sample,17,11,0
8,2182,out_of_sample,17,11,2
8,2183,out_of_sample,17,11,3
8,2186,out_of_sample,17,12,1
8,2190,out_of_sample,17,13,0
8,2197,out_of_sample,17,14,2
8,2198,out_of_sample,17,14,3
8,2204,out_of_sample,17,15,4
8,2205,out_of_sample,17,16,0
8,2206,out_of_sample,17,16,1
8,2208,out_of_sample,17,16,3
8,2216,out_of_sample,17,18,1
8,2227,out_of_sample,17,20,2
8,2232,out_of_sample,17,21,2
8,2233,out_of_sample,17,21,3
8,2236,out_of_sample,17,22,1
8,2241,out_of_sample,17,23,1
8,2242,out_of_sample,17,23,2
8,2243,out_of_sample,17,23,3
8,2245,out_of_sample,17,24,0
8,2248,out_of_sample,17,24,3
8,2249,out_of_sample,17,24,4
8,2252,out_of_sample,18,0,2
8,2253,out_of_sample,18,0,3
8,2260,out_of_sample,18,2,0
8,2263,out_of_sample,18,2,3
8,2264,out_of_sample,18,2,4
8,2265,out_of_sample,18,3,0
8,2266,out_of_sample,18,3,1
8,2271,out_of_sample,18,4,1
8,2274,out_of_sample,18,4,4
8,2277,out_of_sample,18,5,2
8,2279,out_of_sample,18,5,4
8,2280,out_of_sample,18,6,0
8,2281,out_of_sample,18,6,1
8,2284,out_of_sample,18,6,4
8,2285,out_of_sample,18,7,0
8,2287,out_of_sample,18,7,2
8,2290,out_of_sample,18,8,0
8,2294,out_of_sample,18,8,4
8,2295,out_of_sample,18,9,0
8,2297,out_of_sample,18,9,2
8,2298,out_of_sample,18,9,3
8,2299,out_of_sample,18,9,4
8,2302,out_of_sample,18,10,2
8,2303,out_of_sample,18,10,3
8,2305,out_of_sample,18,11,0
8,2308,out_of_sample,18,11,3
8,2309,out_of_sample,18,11,4
8,2310,out_of_sample,18,12,0
8,2312,out_of_sample,18,12,2
8,2318,out_of_sample,18,13,3
8,2319,out_of_sample,18,13,4
8,2323,out_of_sample,18,14,3
8,2324,out_of_sample,18,14,4
8,2325,out_of_sample,18,15,0
8,2326,out_of_sample,18,15,1
8,2327,out_of_sample,18,15,2
8,2328,out_of_sample,18,15,3
8,2329,out_of_sample,18,15,4
8,2331,out_of_sample,18,16,1
8,2332,out_of_sample,18,16,2
8,2335,out_of_sample,18,17,0
8,2337,out_of_sample,18,17,2
8,2338,out_of_sample,18,17,3
8,2339,out_of_sample,18,17,4
8,2340,out_of_sample,18,18,0
8,2342,out_of_sample,18,18,2
8,2344,out_of_sample,18,18,4
8,2347,out_of_sample,18,19,2
8,2349,out_of_sample,18,19,4
8,2350,out_of_sample,18,20,0
8,2352,out_of_sample,18,20,2
8,2353,out_of_sample,18,20,3
8,2357,out_of_sample,18,21,2
8,2358,out_of_sample,18,21,3
8,2359,out_of_sample,18,21,4
8,2360,out_of_sample,18,22,0
8,2363,out_of_sample,18,22,3
8,2367,out_of_sample,18,23,2
8,2369,out_of_sample,18,23,4
8,2370,out_of_sample,18,24,0
8,2371,out_of_sample,18,24,1
8,2373,out_of_sample,18,24,3
8,2374,out_of_sample,18,24,4
8,2375,out_of_sample,19,0,0
8,2378,out_of_sample,19,0,3
8,2383,out_of_sample,19,1,3
8,2384,out_of_sample,19,1,4
8,2386,out_of_sample,19,2,1
8,2388,out_of_sample,19,2,3
8,2389,out_of_sample,19,2,4
8,2390,out_of_sample,19,3,0
8,2391,out_of_sample,19,3,1
8,2393,out_of_sample,19,3,3
8,2397,out_of_sample,19,4,2
8,2398,out_of_sample,19,4,3
8,2400,out_of_sample,19,5,0
8,2401,out_of_sample,19,5,1
8,2403,out_of_sample,19,5,3
8,2406,out_of_sample,19,6,1
8,2408,out_of_sample,19,6,3
8,2409,out_of_sample,19,6,4
8,2410,out_of_sample,19,7,0
8,2413,out_of_sample,19,7,3
8,2414,out_of_sample,19,7,4
8,2416,out_of_sample,19,8,1
8,2417,out_of_sample,19,8,2
8,2422,out_of_sample,19,9,2
8,2423,out_of_sample,19,9,3
8,2425,out_of_sample,19,10,0
8,2427,out_of_sample,19,10,2
8,2429,out_of_sample,19,10,4
8,2430,out_of_sample,19,11,0
8,2431,out_of_sample,19,11,1
8,2436,out_of_sample,19,12,1
8,2437,out_of_sample,19,12,2
8,2440,out_of_sample,19,13,0
8,2443,out_of_sample,19,13,3
8,2447,out_of_sample,19,14,2
8,2452,out_of_sample,19,15,2
8,2453,out_of_sample,19,15,3
8,2455,out_of_sample,19,16,0
8,2456,out_of_sample,19,16,1
8,2457,out_of_sample,19,16,2
8,2461,out_of_sample,19,17,1
8,2466,out_of_sample,19,18,1
8,2469,out_of_sample,19,18,4
8,2471,out_of_sample,19,19,1
8,2472,out_of_sample,19,19,2
8,2474,out_of_sample,19,19,4
8,2477,out_of_sample,19,20,2
8,2478,out_of_sample,19,20,3
8,2482,out_of_sample,19,21,2
8,2483,out_of_sample,19,21,3
8,2484,out_of_sample,19,21,4
8,2488,out_of_sample,19,22,3
8,2489,out_of_sample,19,22,4
8,2491,out_of_sample,19,23,1
8,2498,out_of_sample,19,24,3
8,2500,out_of_sample,20,0,0
8,2501,out_of_sample,20,0,1
8,2504,out_of_sample,20,0,4
8,2506,out_of_sample,20,1,1
8,2509,out_of_sample,20,1,4
8,2510,out_of_sample,20,2,0
8,2511,out_of_sample,20,2,1
8,2515,out_of_sample,20,3,0
8,2516,out_of_sample,20,3,1
8,2519,out_of_sample,20,3,4
8,2521,out_of_sample,20,4,1
8,2525,out_of_sample,20,5,0
8,2526,out_of_sample,20,5,1
8,2527,out_of_sample,20,5,2
8,2531,out_of_sample,20,6,1
8,2534,out_of_sample,20,6,4
8,2535,out_of_sample,20,7,0
8,2536,out_of_sample,20,7,1
8,2537,out_of_sample,20,7,2
8,2538,out_of_sample,20,7,3
8,2539,out_of_sample,20,7,4
8,2541,out_of_sample,20,8,1
8,2544,out_of_sample,20,8,4
8,2547,out_of_sample,20,9,2
8,2550,out_of_sample,20,10,0
8,2551,out_of_sample,20,10,1
8,2552,out_of_sample,20,10,2
8,2557,out_of_sample,20,11,2
8,2559,out_of_sample,20,11,4
8,2562,out_of_sample,20,12,2
8,2563,out_of_sample,20,12,3
8,2564,out_of_sample,20,12,4
8,2569,out_of_sample,20,13,4
8,2573,out_of_sample,20,14,3
8,2574,out_of_sample,20,14,4
8,2577,out_of_sample,20,15,2
8,2579,out_of_sample,20,15,4
8,2580,out_of_sample,20,16,0
8,2581,out_of_sample,20,16,1
8,2583,out_of_sample,20,16,3
8,2584,out_of_sample,20,16,4
8,2587,out_of_sample,20,17,2
8,2595,out_of_sample,20,19,0
8,2596,out_of_sample,20,19,1
8,2597,out_of_sample,20,19,2
8,2599,out_of_sample,20,19,4
8,2601,out_of_sample,20,20,1
8,2603,out_of_sample,20,20,3
8,2605,out_of_sample,20,21,0
8,2606,out_of_sample,20,21,1
8,2609,out_of_sample,20,21,4
8,2610,out_of_sample,20,22,0
8,2611,out_of_sample,20,22,1
8,2613,out_of_sample,20,22,3
8,2614,out_of_sample,20,22,4
8,2615,out_of_sample,20,23,0
8,2616,out_of_sample,20,23,1
8,2618,out_of_sample,20,23,3
8,2619,out_of_sample,20,23,4
8,2621,out_of_sample,20,24,1
8,2622,out_of_sample,20,24,2
8,2625,out_of_sample,21,0,0
8,2627,out_of_sample,21,0,2
8,2630,out_of_sample,21,1,0
8,2631,out_of_sample,21,1,1
8,2634,out_of_sample,21,1,4
8,2635,out_of_sample,21,2,0
8,2638,out_of_sample,21,2,3
8,2639,out_of_sample,21,2,4
8,2640,out_of_sample,21,3,0
8,2642,out_of_sample,21,3,2
8,2646,out_of_sample,21,4,1
8,2647,out_of_sample,21,4,2
8,2649,out_of_sample,21,4,4
8,2651,out_of_sample,21,5,1
8,2655,out_of_sample,21,6,0
8,2656,out_of_sample,21,6,1
8,2665,out_of_sample,21,8,0
8,2666,out_of_sample,21,8,1
8,2667,out_of_sample,21,8,2
8,2668,out_of_sample,21,8,3
8,2671,out_of_sample,21,9,1
8,2672,out_of_sample,21,9,2
8,2673,out_of_sample,21,9,3
8,2675,out_of_sample,21,10,0
8,2676,out_of_sample,21,10,1
8,2677,out_of_sample,21,10,2
8,2683,out_of_sample,21,11,3
8,2687,out_of_sample,21,12,2
8,2689,out_of_sample,21,12,4
8,2690,out_of_sample,21,13,0
8,2695,out_of_sample,21,14,0
8,2696,out_of_sample,21,14,1
8,2701,out_of_sample,21,15,1
8,2703,out_of_sample,21,15,3
8,2709,out_of_sample,21,16,4
8,2710,out_of_sample,21,17,0
8,2711,out_of_sample,21,17,1
8,2713,out_of_sample,21,17,3
8,2719,out_of_sample,21,18,4
8,2720,out_of_sample,21,19,0
8,2722,out_of_sample,21,19,2
8,2727,out_of_sample,21,20,2
8,2730,out_of_sample,21,21,0
8,2732,out_of_sample,21,21,2
8,2733,out_of_sample,21,21,3
8,2734,out_of_sample,21,21,4
8,2738,out_of_sample,21,22,3
8,2739,out_of_sample,21,22,4
8,2740,out_of_sample,21,23,0
8,2741,out_of_sample,21,23,1
8,2746,out_of_sample,21,24,1
8,2747,out_of_sample,21,24,2
8,2751,out_of_sample,22,0,1
8,2752,out_of_sample,22,0,2
8,2754,out_of_sample,22,0,4
8,2755,out_of_sample,22,1,0
8,2756,out_of_sample,22,1,1
8,2758,out_of_sample,22,1,3
8,2760,out_of_sample,22,2,0
8,2763,out_of_sample,22,2,3
8,2771,out_of_sample,22,4,1
8,2773,out_of_sample,22,4,3
8,2774,out_of_sample,22,4,4
8,2775,out_of_sample,22,5,0
8,2776,out_of_sample,22,5,1
8,2781,out_of_sample,22,6,1
8,2782,out_of_sample,22,6,2
8,2783,out_of_sample,22,6,3
8,2786,out_of_sample,22,7,1
8,2788,out_of_sample,22,7,3
8,2790,out_of_sample,22,8,0
8,2792,out_of_sample,22,8,2
8,2793,out_of_sample,22,8,3
8,2794,out_of_sample,22,8,4
8,2798,out_of_sample,22,9,3
8,2801,out_of_sample,22,10,1
8,2804,out_of_sample,22,10,4
8,2805,out_of_sample,22,11,0
8,2806,out_of_sample,22,11,1
8,2807,out_of_sample,22,11,2
8,2813,out_of_sample,22,12,3
8,2814,out_of_sample,22,12,4
8,2818,out_of_sample,22,13,3
8,2822,out_of_sample,22,14,2
8,2823,out_of_sample,22,14,3
8,2825,out_of_sample,22,15,0
8,2827,out_of_sample,22,15,2
8,2828,out_of_sample,22,15,3
8,2829,out_of_sample,22,15,4
8,2832,out_of_sample,22,16,2
8,2834,out_of_sample,22,16,4
8,2836,out_of_sample,22,17,1
8,2838,out_of_sample,22,17,3
8,2839,out_of_sample,22,17,4
8,2840,out_of_sample,22,18,0
8,2847,out_of_sample,22,19,2
8,2849,out_of_sample,22,19,4
8,2853,out_of_sample,22,20,3
8,2854,out_of_sample,22,20,4
8,2856,out_of_sample,22,21,1
8,2857,out_of_sample,22,21,2
8,2860,out_of_sample,22,22,0
8,2861,out_of_sample,22,22,1
8,2863,out_of_sample,22,22,3
8,2864,out_of_sample,22,22,4
8,2867,out_of_sample,22,23,2
8,2869,out_of_sample,22,23,4
8,2870,out_of_sample,22,24,0
8,2871,out_of_sample,22,24,1
8,2873,out_of_sample,22,24,3
8,2876,out_of_sample,23,0,1
8,2877,out_of_sample,23,0,2
8,2879,out_of_sample,23,0,4
8,2881,out_of_sample,23,1,1
8,2887,out_of_sample,23,2,2
8,2888,out_of_sample,23,2,3
8,2889,out_of_sample,23,2,4
8,2890,out_of_sample,23,3,0
8,2891,out_of_sample,23,3,1
8,2892,out_of_sample,23,3,2
8,2896,out_of_sample,23,4,1
8,2899,out_of_sample,23,4,4
8,2901,out_of_sample,23,5,1
8,2904,out_of_sample,23,5,4
8,2906,out_of_sample,23,6,1
8,2910,out_of_sample,23,7,0
8,2911,out_of_sample,23,7,1
8,2917,out_of_sample,23,8,2
8,2919,out_of_sample,23,8,4
8,2922,out_of_sample,23,9,2
8,2923,out_of_sample,23,9,3
8,2924,out_of_sample,23,9,4
8,2926,out_of_sample,23,10,1
8,2927,out_of_sample,23,10,2
8,2928,out_of_sample,23,10,3
8,2931,out_of_sample,23,11,1
8,2936,out_of_sample,23,12,1
8,2937,out_of_sample,23,12,2
8,2939,out_of_sample,23,12,4
8,2940,out_of_sample,23,13,0
8,2949,out_of_sample,23,14,4
8,2952,out_of_sample,23,15,2
8,2954,out_of_sample,23,15,4
8,2961,out_of_sample,23,17,1
8,2963,out_of_sample,23,17,3
8,2965,out_of_sample,23,18,0
8,2967,out_of_sample,23,18,2
8,2970,out_of_sample,23,19,0
8,2971,out_of_sample,23,19,1
8,2973,out_of_sample,23,19,3
8,2974,out_of_sample,23,19,4
8,2977,out_of_sample,23,20,2
8,2981,out_of_sample,23,21,1
8,2985,out_of_sample,23,22,0
8,2987,out_of_sample,23,22,2
